Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
Pedras de Fogo, PB, 30º, 22º, 98% , 58% 
Pedregulho, SP, 29º, 19º, 85% , 51% 
Pedras Grandes, SC, 25º, 18º, 41% , 23% 
Pedras Altas, RS, 22º, 17º, 44% , 27% 
Pedreira, SP, 30º, 18º, 86% , 45% 
Pedrão, BA, 34º, 22º, 94% , 40% 
Pedranópolis, SP, 35º, 21º, 76% , 29% 
Pedra Preta, MT, 35º, 24º, 92% , 44% 
Pedralva, MG, 27º, 13º, 100% , 47% 
Pedra Lavrada, PB, 33º, 21º, 90% , 38% 
Pedra Mole, SE, 33º, 22º, 94% , 43% 
Pedro Gomes, MS, 34º, 22º, 95% , 51% 
Peixe-Boi, PA, 35º, 24º, 94% , 49% 
Pedra Preta, RN, 34º, 22º, 89% , 38% 
Pedro do Rosário, MA, 35º, 24º, 91% , 45% 
Perobal, PR, 30º, 20º, 74% , 48% 
Santa Cruz da Baixa Verde, PE, 34º, 18º, 43% , 6% 
Santa Cruz Cabrália, BA, 27º, 24º, 95% , 76% 
Santa Cruz das Palmeiras, SP, 25º, 14º, 100% , 56% 
Santa Cruz do Capibaribe, PE, 32º, 19º, 93% , 37% 
Santa Cruz de Salinas, MG, 32º, 19º, 94% , 46% 
Santa Clara D'Oeste, SP, 35º, 24º, 66% , 35% 
Santa Cruz, RN, 33º, 21º, 90% , 37% 
Santa Cecília do Sul, RS, 22º, 17º, 94% , 81% 
Santa Brígida, BA, 35º, 21º, 89% , 30% 
Santa Branca, SP, 26º, 17º, 90% , 54% 
Santa Cecília, SC, 22º, 11º, 100% , 58% 
São Geraldo, MG, 27º, 19º, 98% , 61% 
Santa Rosa de Lima, SC, 22º, 19º, 95% , 82% 
Santa Bárbara do Tugúrio, MG, 23º, 16º, 94% , 76% 
São João Del Rei, MG, 26º, 17º, 94% , 50% 
São Francisco do Sul, SC, 22º, 19º, 85% , 73% 
Torre de Pedra, SP, 29º, 16º, 90% , 49% 
Toropi, RS, 24º, 18º, 98% , 75% 
Trairi, CE, 31º, 25º, 84% , 58% 
Tomé-Açú, PA, 36º, 24º, 90% , 38% 
Traipu, AL, 34º, 23º, 91% , 37% 
Tombos, MG, 25º, 18º, 95% , 52% 
Tomar do Geru, SE, 31º, 23º, 92% , 55% 
Tobias Barreto, SE, 32º, 22º, 93% , 48% 
Tocantins, MG, 28º, 19º, 94% , 47% 
Tiradentes, MG, 26º, 17º, 92% , 50% 
Tocos do Moji, MG, 26º, 14º, 97% , 44% 
Timóteo, MG, 30º, 22º, 90% , 54% 
Xique-Xique, BA, 38º, 25º, 66% , 22% 
Tiros, MG, 29º, 19º, 98% , 57% 
Xexéu, PE, 31º, 22º, 98% , 57% 
Xambrê, PR, 31º, 18º, 90% , 47% 
Xapuri, AC, 35º, 23º, 97% , 49% 
Wenceslau Guimarães, BA, 29º, 21º, 98% , 64% 
Wenceslau Braz, MG, 26º, 15º, 93% , 53% 
Wanderley, BA, 38º, 25º, 55% , 21% 
Wenceslau Braz, PR, 27º, 15º, 91% , 53% 
Volta Redonda, RJ, 26º, 17º, 99% , 50% 
Votorantim, SP, 27º, 16º, 85% , 54% 
Volta Grande, MG, 30º, 21º, 97% , 55% 
Santa Cruz da Esperança, SP, 31º, 22º, 35% , 13% 
Vitória do Jari, AP, 35º, 23º, 94% , 41% 
Vitória do Mearim, MA, 38º, 25º, 86% , 34% 
Vitória do Xingu, PA, 36º, 26º, 86% , 48% 
Vitória da Conquista, BA, 27º, 18º, 98% , 63% 
Vitória de Santo Antão, PE, 29º, 22º, 99% , 61% 
Wall Ferraz, PI, 40º, 27º, 57% , 21% 
Vitória Brasil, SP, 36º, 22º, 69% , 28% 
Viseu, PA, 31º, 26º, 87% , 62% 
Vitória, ES, 25º, 22º, 92% , 64% 
Vista Alegre do Alto, SP, 34º, 19º, 82% , 36% 
Virmond, PR, 27º, 16º, 92% , 54% 
Virgem da Lapa, MG, 31º, 21º, 89% , 48% 
Vista Gaúcha, RS, 27º, 16º, 86% , 61% 
Vinhedo, SP, 28º, 17º, 88% , 49% 
Vilhena, RO, 33º, 23º, 97% , 51% 
Vila Valério, ES, 27º, 20º, 94% , 54% 
Vila Nova do Sul, RS, 24º, 13º, 79% , 60% 
Vila Flores, RS, 27º, 12º, 88% , 47% 
Vila Velha, ES, 25º, 22º, 92% , 64% 
Vila Pavão, ES, 29º, 20º, 91% , 52% 
Vila Boa, GO, 36º, 24º, 82% , 41% 
Vila Bela da Santíssima Trindade, MT, 34º, 26º, 75% , 47% 
Viçosa, AL, 31º, 21º, 96% , 54% 
Viçosa, MG, 25º, 17º, 93% , 53% 
Vieirópolis, PB, 36º, 23º, 79% , 28% 
Vicentinópolis, GO, 34º, 23º, 95% , 46% 
Vicentina, MS, 33º, 20º, 82% , 49% 
Vigia, PA, 34º, 24º, 91% , 47% 
Viana, ES, 25º, 20º, 95% , 61% 
Vidal Ramos, SC, 20º, 12º, 100% , 69% 
Vespasiano, MG, 27º, 20º, 84% , 52% 
Viana, MA, 36º, 26º, 87% , 42% 
Vera Cruz, SP, 30º, 18º, 81% , 52% 
Vertente do Lério, PE, 31º, 20º, 97% , 52% 
Veríssimo, MG, 32º, 23º, 78% , 46% 
Veranópolis, RS, 25º, 14º, 82% , 55% 
Vera Cruz, RS, 27º, 16º, 96% , 67% 
Vera, MT, 35º, 23º, 95% , 50% 
Ventania, PR, 26º, 14º, 95% , 51% 
Venha-Ver, RN, 33º, 20º, 86% , 31% 
Vassouras, RJ, 25º, 17º, 96% , 59% 
Varzedo, BA, 31º, 21º, 97% , 51% 
Venâncio Aires, RS, 28º, 16º, 95% , 64% 
Várzea Paulista, SP, 26º, 15º, 91% , 54% 
Várzea Grande, PI, 39º, 25º, 63% , 21% 
Venturosa, PE, 34º, 21º, 84% , 32% 
Várzea Grande, MT, 39º, 27º, 87% , 35% 
Várzea da Roça, BA, 32º, 21º, 92% , 42% 
Várzea da Palma, MG, 31º, 22º, 88% , 49% 
Várzea, RN, 33º, 23º, 94% , 49% 
Várzea do Poço, BA, 34º, 22º, 84% , 33% 
Várzea Alegre, CE, 35º, 23º, 73% , 29% 
Varre-Sai, RJ, 24º, 17º, 94% , 53% 
Vargem Grande, MA, 40º, 25º, 86% , 24% 
Varjão de Minas, MG, 29º, 19º, 94% , 52% 
Vargem Bonita, MG, 27º, 18º, 95% , 61% 
Varjota, CE, 37º, 25º, 81% , 24% 
Vargem Bonita, SC, 26º, 13º, 87% , 48% 
Vargem Grande do Sul, SP, 31º, 17º, 88% , 35% 
Vargem Alegre, MG, 28º, 21º, 99% , 65% 
Vargem, SC, 24º, 12º, 91% , 55% 
Vargeão, SC, 25º, 14º, 88% , 50% 
Valinhos, SP, 28º, 17º, 88% , 49% 
Valente, BA, 35º, 22º, 89% , 31% 
Valença, RJ, 26º, 17º, 90% , 51% 
Valença, BA, 29º, 22º, 96% , 67% 
Vanini, RS, 26º, 14º, 87% , 53% 
Vale do Sol, RS, 24º, 12º, 100% , 69% 
Vale Real, RS, 25º, 10º, 99% , 62% 
Vale de São Domingos, MT, 35º, 24º, 96% , 46% 
Vale do Anari, RO, 34º, 25º, 88% , 57% 
Urutaí, GO, 31º, 21º, 92% , 54% 
Vacaria, RS, 23º, 11º, 87% , 52% 
Uruguaiana, RS, 27º, 18º, 96% , 73% 
Urussanga, SC, 23º, 11º, 100% , 60% 
Uruçuí, PI, 38º, 25º, 64% , 23% 
Urupá, RO, 35º, 24º, 100% , 50% 
Urucuia, MG, 31º, 22º, 96% , 55% 
Urupês, SP, 34º, 20º, 78% , 35% 
Urucará, AM, 37º, 28º, 85% , 38% 
Uruçuca, BA, 30º, 22º, 99% , 64% 
Uruburetama, CE, 33º, 22º, 95% , 40% 
Uruará, PA, 34º, 24º, 84% , 46% 
Urubici, SC, 18º, 8º, 100% , 65% 
Uruana, GO, 35º, 23º, 80% , 41% 
Uru, SP, 32º, 20º, 82% , 35% 
Uniflor, PR, 30º, 18º, 79% , 52% 
Urânia, SP, 37º, 23º, 65% , 33% 
Urbano Santos, MA, 38º, 25º, 87% , 32% 
Urandi, BA, 28º, 18º, 94% , 43% 
Upanema, RN, 37º, 24º, 82% , 37% 
União dos Palmares, AL, 31º, 21º, 96% , 53% 
União Paulista, SP, 34º, 21º, 79% , 31% 
União de Minas, MG, 36º, 23º, 85% , 31% 
União do Oeste, SC, 29º, 16º, 93% , 55% 
União do Sul, MT, 32º, 22º, 98% , 59% 
União, PI, 41º, 25º, 79% , 20% 
Umarizal, RN, 37º, 23º, 79% , 28% 
Umburatiba, MG, 32º, 23º, 87% , 52% 
Umbuzeiro, PB, 30º, 21º, 97% , 52% 
Unaí, MG, 31º, 21º, 97% , 51% 
Umuarama, PR, 30º, 19º, 74% , 49% 
Ulianópolis, PA, 36º, 24º, 81% , 37% 
Uiraúna, PB, 35º, 23º, 79% , 28% 
Uirapuru, GO, 39º, 25º, 80% , 31% 
Uberaba, MG, 31º, 22º, 85% , 50% 
Uiramutá, RR, 31º, 22º, 91% , 56% 
Ubiratã, PR, 31º, 18º, 95% , 46% 
Uchoa, SP, 34º, 20º, 79% , 37% 
Ubiretama, RS, 29º, 16º, 84% , 60% 
Uberlândia, MG, 32º, 22º, 86% , 47% 
Ubirajara, SP, 31º, 18º, 89% , 40% 
Ubatuba, SP, 19º, 17º, 99% , 88% 
Ubatã, BA, 30º, 22º, 98% , 62% 
Ubaporanga, MG, 28º, 18º, 90% , 49% 
Ubá, MG, 28º, 19º, 90% , 49% 
Ubajara, CE, 33º, 19º, 96% , 38% 
Uauá, BA, 35º, 22º, 85% , 31% 
Uarini, AM, 36º, 25º, 97% , 44% 
Turvo, SC, 24º, 12º, 100% , 61% 
Ubaí, MG, 34º, 21º, 86% , 43% 
Turiúba, SP, 34º, 21º, 77% , 37% 
Turvânia, GO, 35º, 23º, 90% , 39% 
Turuçu, RS, 22º, 13º, 100% , 49% 
Turmalina, SP, 33º, 21º, 99% , 46% 
Tuparetama, PE, 35º, 20º, 84% , 24% 
Turvelândia, GO, 36º, 24º, 87% , 40% 
Tupirama, TO, 34º, 24º, 92% , 51% 
Tupi Paulista, SP, 33º, 21º, 78% , 37% 
Tupandi, RS, 28º, 16º, 87% , 55% 
Tupanci do Sul, RS, 21º, 16º, 95% , 89% 
Tupanatinga, PE, 32º, 19º, 88% , 37% 
Tuiuti, SP, 28º, 19º, 96% , 45% 
Tunas, RS, 23º, 19º, 93% , 79% 
Tucumã, PA, 36º, 24º, 82% , 39% 
Trombudo Central, SC, 24º, 14º, 96% , 58% 
Tuneiras do Oeste, PR, 27º, 17º, 100% , 55% 
Trombas, GO, 34º, 23º, 89% , 45% 
Tucano, BA, 34º, 22º, 90% , 42% 
Trizidela do Vale, MA, 39º, 25º, 82% , 27% 
Três Ranchos, GO, 30º, 22º, 89% , 57% 
Triunfo, PE, 32º, 18º, 96% , 29% 
Triunfo, RS, 27º, 16º, 95% , 61% 
Triunfo, PB, 36º, 23º, 81% , 23% 
Três Palmeiras, RS, 21º, 19º, 95% , 88% 
Tremembé, SP, 30º, 19º, 84% , 43% 
Três Coroas, RS, 22º, 15º, 100% , 59% 
Três Barras, SC, 24º, 13º, 92% , 58% 
Três Marias, MG, 32º, 22º, 84% , 44% 
Trindade, GO, 33º, 22º, 91% , 45% 
Trancoso, BA, 27º, 24º, 96% , 67% 
Três Lagoas, MS, 36º, 22º, 73% , 35% 
Tijucas, SC, 23º, 16º, 91% , 69% 
Timbé do Sul, SC, 23º, 11º, 93% , 61% 
Timon, MA, 40º, 25º, 71% , 24% 
Tianguá, CE, 33º, 20º, 92% , 30% 
Terra Roxa, SP, 34º, 20º, 77% , 35% 
Tijucas do Sul, PR, 20º, 12º, 95% , 65% 
Tietê, SP, 29º, 18º, 83% , 50% 
Teutônia, RS, 28º, 17º, 94% , 53% 
Teresina, PI, 39º, 25º, 63% , 25% 
Terra Nova do Norte, MT, 36º, 24º, 96% , 46% 
Teresópolis, RJ, 20º, 12º, 100% , 65% 
Terenos, MS, 35º, 23º, 74% , 49% 
Teófilo Otoni, MG, 27º, 20º, 91% , 60% 
Terra de Areia, RS, 21º, 12º, 97% , 70% 
Tenório, PB, 32º, 21º, 92% , 39% 
Teodoro Sampaio, BA, 36º, 23º, 91% , 43% 
Tenente Laurentino Cruz, RN, 34º, 20º, 36% , 8% 
Tejuçuoca, CE, 35º, 23º, 91% , 37% 
Tejupá, SP, 28º, 19º, 100% , 68% 
Teixeira de Freitas, BA, 28º, 22º, 95% , 60% 
Tavares, RS, 21º, 15º, 94% , 75% 
Teixeira Soares, PR, 24º, 13º, 92% , 59% 
Tavares, PB, 34º, 19º, 93% , 32% 
Taubaté, SP, 29º, 18º, 87% , 47% 
Tarumã, SP, 30º, 17º, 84% , 51% 
Tatuí, SP, 28º, 16º, 89% , 51% 
Taquara, RS, 28º, 15º, 84% , 58% 
Tarauacá, AC, 33º, 23º, 98% , 60% 
Taquari, RS, 27º, 15º, 97% , 62% 
Tarrafas, CE, 36º, 23º, 81% , 27% 
Tapiraí, MG, 32º, 23º, 87% , 50% 
Taquarituba, SP, 26º, 15º, 89% , 57% 
Tapira, MG, 27º, 18º, 57% , 22% 
Tapejara, RS, 24º, 14º, 87% , 62% 
Tapauá, AM, 35º, 25º, 98% , 56% 
Taparuba, MG, 29º, 22º, 94% , 68% 
Tamboril do Piauí, PI, 39º, 26º, 54% , 21% 
Tanguá, RJ, 26º, 20º, 98% , 67% 
Tamboril, CE, 35º, 23º, 80% , 31% 
Tangará da Serra, MT, 38º, 26º, 77% , 37% 
Tapes, RS, 21º, 16º, 40% , 21% 
Taió, SC, 23º, 14º, 97% , 58% 
Talismã, TO, 39º, 25º, 69% , 29% 
Tambaú, SP, 29º, 16º, 92% , 43% 
Taiobeiras, MG, 29º, 20º, 88% , 55% 
Tacima, PB, 32º, 22º, 95% , 42% 
Tacuru, MS, 31º, 18º, 90% , 53% 
Taciba, SP, 31º, 18º, 82% , 51% 
Taguatinga, TO, 36º, 26º, 61% , 30% 
Tabocas do Brejo Velho, BA, 37º, 25º, 60% , 24% 
Tabocão, TO, 34º, 24º, 86% , 49% 
Tabuleiro, MG, 27º, 19º, 96% , 48% 
Suzano, SP, 24º, 16º, 93% , 62% 
Taboão da Serra, SP, 23º, 16º, 95% , 65% 
Tabatinga, AM, 31º, 25º, 99% , 65% 
Sud Mennucci, SP, 35º, 22º, 76% , 30% 
Sul Brasil, SC, 27º, 17º, 85% , 55% 
Suzanápolis, SP, 37º, 22º, 75% , 33% 
Sorocaba, SP, 28º, 17º, 86% , 53% 
Sobral, CE, 36º, 23º, 87% , 27% 
Sooretama, ES, 27º, 21º, 95% , 57% 
Solidão, PE, 33º, 18º, 95% , 28% 
Sobrado, PB, 32º, 22º, 97% , 48% 
Solânea, PB, 31º, 22º, 98% , 51% 
Sobradinho, DF, 30º, 19º, 96% , 51% 
Sobradinho, RS, 21º, 18º, 42% , 33% 
Sinop, MT, 37º, 23º, 95% , 40% 
Sítio Novo do Tocantins, TO, 38º, 26º, 67% , 33% 
Simonésia, MG, 26º, 17º, 99% , 62% 
Sítio Novo, MA, 35º, 24º, 85% , 44% 
Sítio do Quinto, BA, 34º, 21º, 93% , 38% 
Sítio D'Abadia, GO, 34º, 21º, 86% , 40% 
Siqueira Campos, PR, 27º, 18º, 100% , 54% 
Simão Dias, SE, 33º, 21º, 96% , 42% 
Simões Filho, BA, 30º, 23º, 89% , 61% 
Silvanópolis, TO, 37º, 26º, 67% , 36% 
Severiano de Almeida, RS, 22º, 18º, 95% , 87% 
Sete Lagoas, MG, 29º, 19º, 85% , 42% 
Sete Quedas, MS, 29º, 21º, 76% , 59% 
Sertãozinho, SP, 33º, 23º, 69% , 40% 
Silvânia, GO, 29º, 20º, 97% , 56% 
Sete Barras, SP, 24º, 18º, 93% , 70% 
Sertânia, PE, 33º, 20º, 87% , 36% 
Serraria, PB, 31º, 20º, 97% , 46% 
Serranópolis do Iguaçu, PR, 23º, 20º, 100% , 82% 
Serra Negra do Norte, RN, 38º, 23º, 82% , 28% 
Serrinha dos Pintos, RN, 35º, 21º, 84% , 26% 
Serra dos Aimorés, MG, 29º, 21º, 93% , 54% 
Serra Azul, SP, 31º, 19º, 81% , 43% 
Serra do Ramalho, BA, 38º, 26º, 60% , 25% 
Serra da Raiz, PB, 32º, 21º, 34% , 11% 
Serra Azul de Minas, MG, 29º, 20º, 99% , 61% 
Serra Branca, PB, 31º, 21º, 91% , 43% 
Serra Alta, SC, 22º, 18º, 96% , 87% 
Serra, ES, 27º, 21º, 94% , 59% 
Seringueiras, RO, 36º, 25º, 83% , 48% 
Sericita, MG, 26º, 19º, 97% , 72% 
Sengés, PR, 25º, 14º, 87% , 61% 
Seritinga, MG, 24º, 15º, 98% , 57% 
Sento Sé, BA, 35º, 26º, 66% , 31% 
Seridó, PB, 32º, 19º, 93% , 38% 
Sentinela do Sul, RS, 24º, 17º, 100% , 77% 
Senador Rui Palmeira, AL, 32º, 23º, 88% , 45% 
Senador Sá, CE, 37º, 24º, 85% , 33% 
Senador Salgado Filho, RS, 23º, 19º, 100% , 76% 
Senador Firmino, MG, 25º, 17º, 94% , 54% 
Senador Modestino Gonçalves, MG, 29º, 20º, 95% , 57% 
Senador José Bento, MG, 29º, 15º, 93% , 44% 
Senador José Porfírio, PA, 35º, 26º, 85% , 47% 
Senador Canedo, GO, 32º, 22º, 90% , 50% 
Senador Amaral, MG, 25º, 13º, 97% , 49% 
Senador Elói de Souza, RN, 33º, 23º, 85% , 45% 
Senador Alexandre Costa, MA, 37º, 23º, 84% , 33% 
Sena Madureira, AC, 32º, 24º, 95% , 65% 
Sede Nova, RS, 28º, 17º, 84% , 57% 
Sebastião Leal, PI, 38º, 26º, 42% , 26% 
Selbach, RS, 25º, 18º, 95% , 69% 
Sebastião Laranjeiras, BA, 36º, 23º, 26% , 7% 
Sebastião Barros, PI, 37º, 27º, 48% , 27% 
Sebastianópolis do Sul, SP, 34º, 21º, 74% , 35% 
Seabra, BA, 29º, 17º, 98% , 40% 
Saudade do Iguaçu, PR, 21º, 19º, 96% , 91% 
Satubinha, MA, 36º, 25º, 85% , 43% 
Saudades, SC, 29º, 16º, 92% , 56% 
Satuba, AL, 30º, 22º, 93% , 58% 
Sátiro Dias, BA, 33º, 22º, 92% , 46% 
Sarutaiá, SP, 28º, 19º, 45% , 18% 
Sarzedo, MG, 27º, 18º, 88% , 54% 
Sarandi, RS, 21º, 18º, 44% , 34% 
Saquarema, RJ, 24º, 20º, 87% , 60% 
Sapucaia do Sul, RS, 28º, 15º, 89% , 57% 
Sapucaia, PA, 36º, 25º, 82% , 41% 
Sapopema, PR, 25º, 18º, 100% , 81% 
Sapiranga, RS, 27º, 15º, 85% , 58% 
Sapucaí-Mirim, MG, 25º, 13º, 99% , 51% 
Sapezal, MT, 36º, 24º, 89% , 38% 
São Vendelino, RS, 24º, 10º, 97% , 61% 
São Vicente do Sul, RS, 25º, 14º, 100% , 61% 
Sapé, PB, 32º, 22º, 95% , 51% 
São Vicente, RN, 35º, 20º, 39% , 8% 
São Vicente Ferrer, MA, 34º, 26º, 87% , 47% 
São Valério do Sul, RS, 23º, 19º, 99% , 75% 
São Vicente de Minas, MG, 25º, 15º, 95% , 54% 
São Vicente, SP, 23º, 21º, 84% , 76% 
São Tomé das Letras, MG, 26º, 15º, 90% , 50% 
São Tomás de Aquino, MG, 28º, 18º, 90% , 53% 
São Sebastião do Umbuzeiro, PB, 34º, 19º, 42% , 6% 
São Tiago, MG, 25º, 17º, 90% , 53% 
São Simão, GO, 34º, 24º, 82% , 46% 
São Sepé, RS, 27º, 16º, 94% , 68% 
São Simão, SP, 31º, 18º, 85% , 41% 
São Sebastião do Tocantins, TO, 38º, 26º, 77% , 33% 
São Sebastião do Alto, RJ, 27º, 19º, 100% , 58% 
São Sebastião do Rio Preto, MG, 29º, 21º, 98% , 66% 
São Sebastião do Passe, BA, 32º, 22º, 93% , 52% 
São Sebastião do Oeste, MG, 29º, 18º, 94% , 53% 
São Sebastião do Paraíso, MG, 27º, 17º, 90% , 53% 
São Sebastião do Anta, MG, 26º, 18º, 98% , 67% 
São Sebastião da Grama, SP, 29º, 18º, 81% , 42% 
São Sebastião da Amoreira, PR, 30º, 16º, 81% , 49% 
São Sebastião de Lagoa de Roça, PB, 29º, 20º, 100% , 55% 
São Sebastião da Vargem Alegre, MG, 25º, 19º, 100% , 69% 
São Sebastião, SP, 21º, 18º, 96% , 78% 
São Sebastião, DF, 30º, 19º, 99% , 52% 
São Roque de Minas, MG, 28º, 18º, 96% , 61% 
São Roberto, MA, 35º, 24º, 85% , 44% 
São Roque, SP, 24º, 15º, 91% , 60% 
São Roque do Canaã, ES, 28º, 23º, 95% , 64% 
São Raimundo Nonato, PI, 38º, 27º, 57% , 22% 
São Salvador do Tocantins, TO, 39º, 27º, 68% , 27% 
São Raimundo do Doca Bezerra, MA, 35º, 24º, 85% , 42% 
São Raimundo das Mangabeiras, MA, 37º, 25º, 77% , 27% 
São Pedro do Turvo, SP, 30º, 17º, 83% , 47% 
São Rafael, RN, 37º, 24º, 74% , 30% 
São Pedro dos Ferros, MG, 29º, 21º, 92% , 63% 
São Pedro do Piauí, PI, 38º, 25º, 60% , 23% 
São Pedro do Suaçuí, MG, 29º, 20º, 95% , 58% 
São Pedro do Paraná, PR, 29º, 17º, 100% , 52% 
São Pedro de Alcântara, SC, 21º, 18º, 100% , 91% 
São Pedro do Iguaçu, PR, 29º, 20º, 73% , 51% 
São Pedro da Cipa, MT, 32º, 24º, 31% , 14% 
São Pedro da Água Branca, MA, 37º, 26º, 80% , 42% 
São Paulo, SP, 26º, 16º, 94% , 60% 
