Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
Morro do Chapéu, BA, 22º, 15º, 99% , 66% 
Mortugaba, BA, 27º, 13º, 97% , 34% 
Morro Reuter, RS, 20º, 11º, 100% , 63% 
Morro da Fumaça, SC, 25º, 15º, 96% , 68% 
Morro Cabeça no Tempo, PI, 31º, 20º, 79% , 39% 
Morrinhos do Sul, RS, 20º, 16º, 99% , 82% 
Morro Agudo de Goiás, GO, 34º, 21º, 45% , 20% 
Morro Agudo, SP, 34º, 16º, 49% , 17% 
Morretes, PR, 29º, 15º, 100% , 69% 
Paiçandu, PR, 34º, 19º, 57% , 23% 
Parintins, AM, 37º, 25º, 96% , 38% 
Novo Tiradentes, RS, 20º, 12º, 94% , 68% 
Orleans, SC, 22º, 15º, 99% , 76% 
Santa Teresa, ES, 26º, 14º, 100% , 47% 
Santa Tereza do Tocantins, TO, 36º, 24º, 55% , 22% 
Santa Tereza do Oeste, PR, 31º, 21º, 55% , 32% 
Santa Teresinha, BA, 25º, 19º, 99% , 70% 
Santa Tereza, RS, 20º, 11º, 100% , 63% 
Santa Terezinha, SC, 26º, 14º, 100% , 59% 
Santa Teresinha, PB, 34º, 20º, 72% , 24% 
Santa Tereza de Goiás, GO, 37º, 25º, 38% , 19% 
Santa Rosa do Tocantins, TO, 36º, 24º, 48% , 26% 
Santa Salete, SP, 37º, 18º, 35% , 14% 
Santa Rosa do Purus, AC, 34º, 22º, 87% , 46% 
Santa Rosa de Lima, SE, 27º, 20º, 94% , 61% 
Santa Rosa do Sul, SC, 23º, 15º, 98% , 76% 
Santa Rosa do Piauí, PI, 36º, 23º, 57% , 16% 
Santa Rosa de Lima, SC, 26º, 12º, 97% , 60% 
São João do Oriente, MG, 32º, 15º, 78% , 32% 
Santa Rosa de Viterbo, SP, 30º, 14º, 65% , 24% 
São José do Alegre, MG, 28º, 11º, 75% , 31% 
São José de Ubá, RJ, 30º, 15º, 84% , 34% 
Uruguaiana, RS, 16º, 10º, 85% , 69% 
Uruoca, CE, 37º, 23º, 84% , 29% 
Utinga, BA, 26º, 17º, 97% , 56% 
Vacaria, RS, 18º, 10º, 99% , 65% 
Urupema, SC, 17º, 9º, 93% , 62% 
Urucurituba, AM, 35º, 27º, 93% , 50% 
Urucará, AM, 34º, 25º, 84% , 51% 
Urucânia, MG, 29º, 13º, 86% , 33% 
Uruburetama, CE, 33º, 21º, 94% , 37% 
Uruana de Minas, MG, 30º, 15º, 55% , 23% 
Urubici, SC, 19º, 10º, 100% , 59% 
Uru, SP, 32º, 16º, 65% , 23% 
Uruaçu, GO, 36º, 19º, 53% , 17% 
Uruana, GO, 35º, 18º, 54% , 15% 
Urupá, RO, 39º, 22º, 70% , 22% 
Zortéa, SC, 20º, 12º, 98% , 68% 
Zacarias, SP, 32º, 18º, 64% , 24% 
Xaxim, SC, 29º, 19º, 74% , 44% 
Xinguara, PA, 34º, 21º, 71% , 36% 
Witmarsum, SC, 25º, 12º, 100% , 62% 
Wanderlândia, TO, 36º, 24º, 50% , 25% 
Wanderley, BA, 32º, 18º, 78% , 32% 
Votorantim, SP, 32º, 18º, 72% , 22% 
Vitorino, PR, 28º, 17º, 67% , 42% 
Volta Redonda, RJ, 31º, 13º, 100% , 37% 
Vítor Meireles, SC, 25º, 12º, 100% , 62% 
Vitória da Conquista, BA, 23º, 15º, 99% , 53% 
Vitória, ES, 27º, 19º, 90% , 58% 
Vista Alegre, RS, 27º, 16º, 95% , 51% 
Visconde De Mauá, RJ, 23º, 12º, 80% , 51% 
Vitória de Santo Antão, PE, 27º, 20º, 94% , 60% 
Vinhedo, SP, 32º, 15º, 81% , 18% 
Virgolândia, MG, 28º, 15º, 82% , 37% 
Vilhena, RO, 36º, 23º, 47% , 22% 
Vila Nova dos Martírios, MA, 35º, 23º, 62% , 26% 
Vila Flor, RN, 29º, 20º, 91% , 55% 
Vila Nova do Piauí, PI, 33º, 20º, 60% , 21% 
Vicente Dutra, RS, 20º, 13º, 93% , 66% 
Viçosa, MG, 28º, 13º, 80% , 29% 
Vila Velha, ES, 27º, 19º, 90% , 58% 
Vianópolis, GO, 32º, 15º, 59% , 16% 
Victor Graeff, RS, 28º, 16º, 92% , 52% 
Viamão, RS, 18º, 15º, 94% , 64% 
Videira, SC, 30º, 14º, 77% , 36% 
Viadutos, RS, 29º, 14º, 80% , 51% 
Vertentes, PE, 26º, 18º, 97% , 54% 
Verdejante, PE, 31º, 17º, 88% , 30% 
Veredinha, MG, 30º, 11º, 92% , 28% 
Vera Mendes, PI, 34º, 22º, 56% , 23% 
Vera, MT, 36º, 20º, 66% , 23% 
Venha-Ver, RN, 30º, 18º, 76% , 32% 
Vazante, MG, 31º, 16º, 43% , 22% 
Veranópolis, RS, 28º, 15º, 97% , 51% 
Varzelândia, MG, 31º, 16º, 68% , 22% 
Verê, PR, 24º, 15º, 100% , 49% 
Venda Nova do Imigrante, ES, 27º, 14º, 88% , 35% 
Várzea Nova, BA, 24º, 17º, 100% , 65% 
Varzedo, BA, 25º, 19º, 98% , 75% 
Várzea Paulista, SP, 31º, 12º, 96% , 19% 
Vera Cruz, RN, 31º, 21º, 90% , 44% 
Várzea Grande, MT, 38º, 23º, 45% , 22% 
Várzea, RN, 31º, 20º, 94% , 40% 
Varre-Sai, RJ, 29º, 13º, 74% , 34% 
Várzea, PB, 33º, 21º, 80% , 33% 
Varjão, GO, 34º, 20º, 45% , 16% 
Varginha, MG, 28º, 11º, 70% , 30% 
Varjota, CE, 35º, 23º, 70% , 29% 
Vargem Grande Paulista, SP, 28º, 14º, 85% , 33% 
Vargem Grande do Rio Pardo, MG, 28º, 13º, 98% , 29% 
Vargem Bonita, SC, 28º, 16º, 72% , 35% 
Vargem Alegre, MG, 30º, 14º, 81% , 36% 
Várzea Branca, PI, 31º, 20º, 82% , 36% 
Vargem Alta, ES, 27º, 16º, 87% , 45% 
Vargem, SP, 28º, 11º, 76% , 32% 
Vanini, RS, 27º, 15º, 100% , 54% 
Vargem, SC, 29º, 13º, 90% , 39% 
Valparaíso, SP, 36º, 19º, 47% , 15% 
Valença, RJ, 30º, 12º, 100% , 42% 
Valença do Piauí, PI, 34º, 22º, 63% , 21% 
Valparaíso de Goiás, GO, 30º, 17º, 55% , 21% 
Vale do Sol, RS, 26º, 15º, 100% , 70% 
Valinhos, SP, 32º, 15º, 81% , 18% 
Valentim Gentil, SP, 34º, 19º, 46% , 16% 
Vale Verde, RS, 25º, 16º, 97% , 74% 
Valença, BA, 27º, 19º, 98% , 63% 
Vale do Paraíso, RO, 37º, 23º, 84% , 31% 
União dos Palmares, AL, 28º, 18º, 100% , 49% 
União do Sul, MT, 37º, 20º, 67% , 22% 
Urânia, SP, 34º, 19º, 45% , 15% 
Uraí, PR, 34º, 18º, 62% , 20% 
Vale do Anari, RO, 37º, 22º, 90% , 33% 
União de Minas, MG, 35º, 19º, 43% , 13% 
União da Vitória, PR, 25º, 11º, 98% , 53% 
União da Serra, RS, 28º, 13º, 100% , 51% 
Vale de São Domingos, MT, 36º, 23º, 49% , 23% 
União, PI, 36º, 22º, 66% , 27% 
Unaí, MG, 32º, 15º, 61% , 21% 
Una, BA, 27º, 19º, 99% , 60% 
Unistalda, RS, 23º, 16º, 85% , 73% 
Umuarama, PR, 28º, 18º, 98% , 41% 
Umbaúba, SE, 26º, 20º, 95% , 74% 
Umarizal, RN, 34º, 22º, 72% , 30% 
Umirim, CE, 35º, 23º, 84% , 33% 
Umburanas, BA, 26º, 18º, 98% , 57% 
Ulianópolis, PA, 34º, 21º, 87% , 35% 
Umari, CE, 33º, 21º, 69% , 27% 
Uibaí, BA, 29º, 20º, 84% , 42% 
Uchoa, SP, 33º, 18º, 45% , 19% 
Ubiratã, PR, 29º, 17º, 86% , 43% 
Ubatuba, SP, 27º, 14º, 93% , 50% 
Uberlândia, MG, 32º, 18º, 37% , 15% 
Uberaba, MG, 33º, 20º, 33% , 15% 
Ubaitaba, BA, 27º, 17º, 99% , 58% 
Ubarana, SP, 33º, 17º, 57% , 20% 
Ubaíra, BA, 23º, 18º, 99% , 75% 
Ubaí, MG, 33º, 18º, 57% , 15% 
Ubatã, BA, 27º, 18º, 99% , 61% 
Tutóia, MA, 33º, 25º, 88% , 44% 
Uauá, BA, 29º, 18º, 89% , 46% 
Turvo, PR, 27º, 14º, 72% , 40% 
Turvelândia, GO, 35º, 18º, 50% , 16% 
Turvolândia, MG, 27º, 11º, 76% , 33% 
Tururu, CE, 35º, 23º, 91% , 34% 
Turmalina, SP, 34º, 19º, 48% , 15% 
Tupandi, RS, 26º, 12º, 100% , 69% 
Tuparendi, RS, 26º, 18º, 87% , 59% 
Tupãssi, PR, 32º, 19º, 57% , 29% 
Tupiratins, TO, 36º, 24º, 52% , 26% 
Tuparetama, PE, 30º, 17º, 91% , 34% 
Turiúba, SP, 34º, 17º, 53% , 18% 
Tuntum, MA, 36º, 23º, 52% , 26% 
Tupanciretã, RS, 26º, 14º, 96% , 60% 
Tupã, SP, 36º, 18º, 42% , 15% 
Tuiuti, SP, 29º, 11º, 85% , 31% 
Tuneiras do Oeste, PR, 34º, 20º, 50% , 23% 
Tunápolis, SC, 20º, 13º, 95% , 67% 
Tufilândia, MA, 34º, 22º, 97% , 42% 
Tucuruí, PA, 34º, 24º, 85% , 42% 
Tucumã, PA, 35º, 22º, 65% , 30% 
Trombudo Central, SC, 25º, 13º, 100% , 63% 
Trombas, GO, 35º, 23º, 45% , 22% 
Trizidela do Vale, MA, 36º, 21º, 63% , 28% 
Triunfo Potiguar, RN, 35º, 21º, 77% , 29% 
Tubarão, SC, 20º, 15º, 100% , 80% 
Turmalina, MG, 30º, 12º, 89% , 28% 
Tupanatinga, PE, 26º, 16º, 100% , 48% 
Triunfo, PB, 34º, 21º, 70% , 27% 
Trindade do Sul, RS, 28º, 19º, 84% , 52% 
Trindade, GO, 35º, 19º, 39% , 14% 
Triunfo, PE, 29º, 15º, 96% , 31% 
Trindade, PE, 30º, 18º, 83% , 33% 
Treze Tílias, SC, 30º, 15º, 72% , 36% 
Três Pontas, MG, 29º, 13º, 68% , 31% 
Três Ranchos, GO, 31º, 16º, 76% , 26% 
Três Lagoas, MS, 37º, 17º, 73% , 17% 
Três Fronteiras, SP, 35º, 19º, 46% , 16% 
Três Marias, MG, 32º, 16º, 58% , 17% 
Três Palmeiras, RS, 27º, 17º, 85% , 53% 
Três Coroas, RS, 26º, 13º, 95% , 71% 
Três Barras, SC, 26º, 13º, 100% , 57% 
Três de Maio, RS, 27º, 19º, 87% , 58% 
Traipu, AL, 31º, 20º, 95% , 39% 
Tremembé, SP, 31º, 13º, 89% , 38% 
Trancoso, BA, 26º, 22º, 100% , 60% 
Trairi, CE, 32º, 24º, 86% , 42% 
Tombos, MG, 29º, 12º, 83% , 34% 
Toropi, RS, 26º, 16º, 95% , 64% 
Tomé-Açú, PA, 35º, 23º, 96% , 39% 
Tocos do Moji, MG, 26º, 16º, 60% , 31% 
Tobias Barreto, SE, 28º, 19º, 98% , 54% 
Tocantins, MG, 32º, 13º, 89% , 30% 
Tomar do Geru, SE, 26º, 20º, 95% , 71% 
Tietê, SP, 32º, 14º, 76% , 25% 
Tijucas do Sul, PR, 27º, 15º, 96% , 41% 
Timon, MA, 37º, 23º, 52% , 24% 
Timóteo, MG, 31º, 13º, 82% , 29% 
Tiradentes, MG, 28º, 9º, 85% , 27% 
Timbé do Sul, SC, 20º, 12º, 100% , 84% 
Tijucas, SC, 22º, 14º, 100% , 77% 
Teutônia, RS, 27º, 13º, 100% , 68% 
Tianguá, CE, 32º, 19º, 88% , 35% 
Terra Roxa, SP, 33º, 16º, 56% , 19% 
Torre de Pedra, SP, 31º, 14º, 70% , 26% 
Terra Nova do Norte, MT, 37º, 22º, 58% , 25% 
Terra de Areia, RS, 21º, 15º, 99% , 79% 
Teresópolis, RJ, 23º, 11º, 85% , 54% 
Teodoro Sampaio, BA, 26º, 20º, 98% , 72% 
Tenente Laurentino Cruz, RN, 31º, 18º, 90% , 34% 
Terenos, MS, 37º, 22º, 47% , 23% 
Teresina, PI, 37º, 23º, 52% , 24% 
Tenório, PB, 29º, 18º, 89% , 42% 
Tejupá, SP, 31º, 14º, 79% , 27% 
Tejuçuoca, CE, 34º, 22º, 90% , 32% 
Teixeira Soares, PR, 28º, 12º, 94% , 44% 
Teixeira de Freitas, BA, 29º, 18º, 94% , 47% 
Tavares, RS, 17º, 14º, 97% , 69% 
Tatuí, SP, 32º, 14º, 72% , 21% 
Taquari, RS, 26º, 16º, 98% , 73% 
Taquarituba, SP, 31º, 15º, 83% , 28% 
Taubaté, SP, 31º, 12º, 95% , 37% 
Tarrafas, CE, 33º, 20º, 63% , 22% 
Tarauacá, AC, 34º, 22º, 94% , 49% 
Tavares, PB, 31º, 16º, 92% , 31% 
Tanguá, RJ, 29º, 17º, 93% , 53% 
Tapira, MG, 28º, 14º, 52% , 21% 
Tapes, RS, 18º, 16º, 95% , 91% 
Tapejara, RS, 27º, 14º, 81% , 55% 
Tapauá, AM, 35º, 23º, 93% , 46% 
Taquara, RS, 20º, 14º, 96% , 64% 
Tapiraí, MG, 30º, 15º, 54% , 27% 
Taparuba, MG, 31º, 14º, 89% , 28% 
Tambaú, SP, 28º, 16º, 61% , 30% 
Talismã, TO, 36º, 22º, 47% , 22% 
Taiobeiras, MG, 29º, 14º, 96% , 34% 
Taió, SC, 27º, 15º, 100% , 55% 
Tangará da Serra, MT, 36º, 25º, 44% , 26% 
Tamboril do Piauí, PI, 34º, 21º, 75% , 29% 
Tamboril, CE, 33º, 20º, 80% , 32% 
Taguatinga, TO, 33º, 20º, 53% , 29% 
Tacuru, MS, 34º, 20º, 68% , 31% 
Taboão da Serra, SP, 31º, 13º, 96% , 22% 
Taciba, SP, 33º, 17º, 63% , 23% 
Tabuleiro, MG, 29º, 12º, 84% , 28% 
Tabatinga, AM, 33º, 24º, 100% , 59% 
Tabocas do Brejo Velho, BA, 31º, 19º, 76% , 35% 
Suzano, SP, 31º, 12º, 96% , 25% 
Suzanápolis, SP, 35º, 16º, 55% , 17% 
Sud Mennucci, SP, 35º, 18º, 51% , 18% 
Sul Brasil, SC, 20º, 13º, 97% , 64% 
Solidão, PE, 31º, 16º, 94% , 31% 
Sooretama, ES, 31º, 17º, 98% , 41% 
Sorocaba, SP, 34º, 14º, 83% , 17% 
Sobral, CE, 34º, 22º, 81% , 24% 
Solânea, PB, 29º, 19º, 94% , 51% 
Sobradinho, DF, 31º, 16º, 54% , 19% 
Sobrado, PB, 29º, 20º, 95% , 51% 
Sítio D'Abadia, GO, 31º, 15º, 56% , 23% 
Siqueira Campos, PR, 30º, 16º, 82% , 32% 
Sobradinho, RS, 25º, 14º, 99% , 60% 
Sítio do Quinto, BA, 30º, 18º, 98% , 40% 
Sítio Novo do Tocantins, TO, 37º, 22º, 62% , 24% 
Sítio Novo, MA, 35º, 21º, 57% , 31% 
Sinop, MT, 38º, 22º, 48% , 16% 
Simões Filho, BA, 26º, 21º, 96% , 73% 
Simonésia, MG, 27º, 13º, 81% , 27% 
Simão Dias, SE, 26º, 20º, 92% , 66% 
Silvanópolis, TO, 36º, 21º, 58% , 26% 
Sete Quedas, MS, 34º, 20º, 68% , 31% 
Sete Lagoas, MG, 31º, 16º, 58% , 19% 
Silvânia, GO, 32º, 15º, 58% , 16% 
Severiano de Almeida, RS, 30º, 13º, 87% , 50% 
Sertãozinho, SP, 35º, 16º, 55% , 15% 
Sete Barras, SP, 25º, 16º, 100% , 69% 
Sertânia, PE, 30º, 17º, 94% , 35% 
Sertão, RS, 27º, 14º, 86% , 54% 
Serraria, PB, 27º, 18º, 96% , 53% 
Serrinha dos Pintos, RN, 32º, 20º, 74% , 31% 
Serranos, MG, 26º, 10º, 90% , 37% 
Serro, MG, 27º, 13º, 79% , 31% 
Serranópolis do Iguaçu, PR, 23º, 16º, 94% , 53% 
Serrano do Maranhão, MA, 33º, 23º, 97% , 48% 
Serra do Ramalho, BA, 34º, 20º, 74% , 28% 
Serra dos Aimorés, MG, 30º, 16º, 100% , 40% 
Serra de São Bento, RN, 31º, 20º, 91% , 41% 
Serra da Raiz, PB, 30º, 19º, 96% , 45% 
Serra Azul de Minas, MG, 27º, 12º, 82% , 36% 
Serra Branca, PB, 29º, 17º, 91% , 38% 
Serra Azul, SP, 31º, 13º, 68% , 20% 
Serra Alta, SC, 29º, 19º, 77% , 45% 
Serra, ES, 29º, 17º, 99% , 50% 
Seridó, PB, 27º, 18º, 93% , 47% 
Seritinga, MG, 26º, 10º, 90% , 37% 
Seringueiras, RO, 36º, 22º, 76% , 29% 
Sericita, MG, 26º, 15º, 70% , 38% 
Sento Sé, BA, 31º, 22º, 80% , 40% 
Sengés, PR, 29º, 14º, 86% , 36% 
Senador Sá, CE, 35º, 23º, 79% , 30% 
Senhora de Oliveira, MG, 28º, 13º, 71% , 28% 
Senador Salgado Filho, RS, 26º, 18º, 90% , 58% 
Senador Rui Palmeira, AL, 30º, 18º, 95% , 40% 
Sentinela do Sul, RS, 21º, 16º, 97% , 81% 
Senador Pompeu, CE, 34º, 23º, 60% , 28% 
Senador Guiomard, AC, 35º, 23º, 76% , 45% 
Senador José Bento, MG, 28º, 12º, 74% , 28% 
Senador José Porfírio, PA, 34º, 25º, 86% , 47% 
Senador La Rocque, MA, 36º, 23º, 58% , 27% 
Senador Modestino Gonçalves, MG, 29º, 12º, 83% , 27% 
Senador Georgino Avelino, RN, 28º, 21º, 90% , 57% 
Senador Amaral, MG, 26º, 12º, 68% , 35% 
Senador Alexandre Costa, MA, 36º, 21º, 59% , 26% 
Senador Canedo, GO, 34º, 19º, 49% , 16% 
Senador Cortes, MG, 28º, 15º, 71% , 33% 
Senador Elói de Souza, RN, 32º, 20º, 91% , 38% 
Sena Madureira, AC, 35º, 22º, 84% , 44% 
Senador Firmino, MG, 28º, 13º, 78% , 29% 
Segredo, RS, 27º, 14º, 97% , 56% 
Sem Peixe, MG, 29º, 15º, 74% , 32% 
Sede Nova, RS, 27º, 19º, 90% , 56% 
Selbach, RS, 28º, 15º, 96% , 52% 
Seberi, RS, 27º, 17º, 87% , 56% 
Selvíria, MS, 33º, 17º, 82% , 20% 
Sebastião Laranjeiras, BA, 31º, 17º, 80% , 30% 
Sebastião Barros, PI, 33º, 20º, 73% , 30% 
Schroeder, SC, 23º, 14º, 100% , 72% 
Seara, SC, 29º, 19º, 76% , 41% 
Seabra, BA, 24º, 16º, 95% , 56% 
Sebastianópolis do Sul, SP, 34º, 19º, 48% , 15% 
Sebastião Leal, PI, 34º, 22º, 68% , 26% 
Sátiro Dias, BA, 27º, 19º, 98% , 57% 
Saubara, BA, 24º, 21º, 99% , 80% 
Satubinha, MA, 34º, 23º, 97% , 39% 
Saudades, SC, 21º, 13º, 95% , 67% 
Saudade do Iguaçu, PR, 24º, 15º, 99% , 58% 
Satuba, AL, 28º, 21º, 87% , 54% 
Sardoá, MG, 27º, 13º, 87% , 36% 
Serra Negra do Norte, RN, 34º, 21º, 76% , 31% 
Sarandi, PR, 34º, 20º, 51% , 22% 
Sarutaiá, SP, 30º, 16º, 73% , 29% 
Sarandi, RS, 27º, 19º, 89% , 53% 
Sarapuí, SP, 31º, 13º, 84% , 24% 
Sarzedo, MG, 30º, 18º, 49% , 19% 
Sapucaia do Sul, RS, 26º, 16º, 94% , 71% 
Sapucaia, RJ, 29º, 13º, 82% , 34% 
Saquarema, RJ, 29º, 20º, 96% , 54% 
Sapucaia, PA, 34º, 21º, 69% , 37% 
Sapiranga, RS, 20º, 13º, 99% , 63% 
Sapezal, MT, 38º, 23º, 45% , 20% 
Sapucaí-Mirim, MG, 25º, 12º, 71% , 37% 
Sapeaçu, BA, 25º, 19º, 100% , 76% 
São Vicente Ferrer, MA, 35º, 24º, 96% , 39% 
São Vicente Ferrer, PE, 25º, 18º, 100% , 64% 
São Vicente de Minas, MG, 26º, 9º, 91% , 40% 
São Vicente do Seridó, PB, 27º, 18º, 93% , 47% 
Sapé, PB, 29º, 20º, 95% , 51% 
São Vicente do Sul, RS, 24º, 16º, 96% , 72% 
São Vicente, RN, 31º, 18º, 92% , 34% 
São Vicente, SP, 23º, 18º, 95% , 73% 
São Vendelino, RS, 26º, 13º, 99% , 67% 
São Valentim, RS, 27º, 18º, 87% , 60% 
São Valério do Sul, RS, 27º, 19º, 91% , 54% 
São Valentim do Sul, RS, 29º, 13º, 100% , 52% 
São Valério da Natividade, TO, 35º, 23º, 48% , 26% 
São Tomé, PR, 31º, 17º, 70% , 39% 
São Tomé das Letras, MG, 26º, 10º, 86% , 37% 
São Tomás de Aquino, MG, 29º, 15º, 58% , 21% 
Sapopema, PR, 30º, 15º, 74% , 33% 
São Simão, GO, 35º, 18º, 63% , 17% 
São Simão, SP, 31º, 16º, 58% , 22% 
São Sepé, RS, 24º, 17º, 92% , 74% 
São Tomé, RN, 32º, 19º, 91% , 36% 
São Tiago, MG, 28º, 13º, 64% , 21% 
São Sebastião do Rio Preto, MG, 29º, 13º, 76% , 29% 
São Sebastião do Umbuzeiro, PB, 28º, 17º, 91% , 38% 
São Sebastião do Tocantins, TO, 38º, 24º, 63% , 22% 
São Sebastião do Rio Verde, MG, 28º, 13º, 75% , 32% 
São Sebastião do Passe, BA, 26º, 20º, 99% , 67% 
São Sebastião do Paraíso, MG, 32º, 14º, 60% , 17% 
São Sebastião do Oeste, MG, 30º, 13º, 68% , 20% 
São Sebastião do Maranhão, MG, 28º, 14º, 78% , 36% 
São Sebastião do Uatumã, AM, 34º, 26º, 88% , 54% 
São Sebastião do Caí, RS, 20º, 15º, 97% , 59% 
São Sebastião do Anta, MG, 29º, 13º, 91% , 36% 
São Sebastião do Alto, RJ, 29º, 15º, 86% , 32% 
São Sebastião da Vargem Alegre, MG, 28º, 14º, 89% , 33% 
São Sebastião da Grama, SP, 28º, 17º, 51% , 26% 
São Sebastião da Boa Vista, PA, 33º, 25º, 95% , 46% 
São Sebastião da Bela Vista, MG, 30º, 11º, 84% , 29% 
São Sebastião de Lagoa de Roça, PB, 25º, 18º, 98% , 61% 
São Salvador do Tocantins, TO, 36º, 24º, 43% , 22% 
São Sebastião da Amoreira, PR, 33º, 18º, 59% , 22% 
São Sebastião, DF, 31º, 14º, 59% , 21% 
São Roque, SP, 29º, 14º, 85% , 29% 
São Roque de Minas, MG, 28º, 15º, 64% , 27% 
São Sebastião, SP, 28º, 16º, 100% , 47% 
São Sebastião, AL, 29º, 19º, 94% , 44% 
São Roberto, MA, 35º, 20º, 61% , 31% 
São Romão, MG, 34º, 18º, 58% , 13% 
São Raimundo Nonato, PI, 32º, 21º, 79% , 32% 
São Roque do Cannaã, ES, 31º, 14º, 97% , 30% 
São Rafael, RN, 35º, 22º, 75% , 28% 
São Raimundo das Mangabeiras, MA, 35º, 23º, 51% , 24% 
São Pedro dos Ferros, MG, 30º, 14º, 84% , 29% 
São Raimundo do Doca Bezerra, MA, 35º, 20º, 58% , 28% 
São Pedro dos Crentes, MA, 35º, 23º, 50% , 25% 
São Pedro do Piauí, PI, 34º, 23º, 56% , 22% 
São Pedro do Suaçuí, MG, 28º, 15º, 76% , 32% 
São Pedro do Paraná, PR, 33º, 20º, 57% , 31% 
São Pedro do Turvo, SP, 33º, 16º, 68% , 20% 
São Pedro do Iguaçu, PR, 32º, 21º, 56% , 29% 
São Pedro do Sul, RS, 26º, 16º, 99% , 70% 
São Pedro do Ivaí, PR, 35º, 17º, 72% , 23% 
São Pedro das Missões, RS, 25º, 18º, 90% , 61% 
São Pedro da União, MG, 28º, 12º, 72% , 28% 
São Pedro do Butiá, RS, 24º, 18º, 91% , 63% 
São Pedro de Alcântara, SC, 27º, 15º, 100% , 62% 
São Pedro da Serra, RS, 27º, 12º, 100% , 62% 
São Pedro da Cipa, MT, 38º, 20º, 60% , 19% 
São Pedro da Aldeia, RJ, 29º, 20º, 96% , 58% 
São Pedro da Água Branca, MA, 36º, 23º, 70% , 27% 
São Paulo de Olivença, AM, 32º, 24º, 100% , 63% 
São Pedro, RN, 32º, 20º, 92% , 39% 
São Paulo, SP, 31º, 12º, 95% , 21% 
São Pedro, SP, 30º, 17º, 54% , 28% 
São Paulo das Missões, RS, 25º, 18º, 90% , 61% 
São Nicolau, RS, 23º, 17º, 89% , 71% 
São Paulo do Potengi, RN, 32º, 20º, 91% , 37% 
São Patrício, GO, 34º, 18º, 50% , 17% 
São Miguel do Tocantins, TO, 37º, 22º, 62% , 24% 
São Miguel dos Milagres, AL, 28º, 21º, 89% , 57% 
