Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
São João do Pau d'Alho, SP, 36º, 20º, 47% , 20% 
São João do Paraíso, MA, 37º, 25º, 42% , 22% 
São João do Oriente, MG, 31º, 16º, 89% , 28% 
São João do Paraíso, MG, 27º, 14º, 98% , 34% 
São João do Sul, SC, 21º, 15º, 99% , 80% 
São Luiz, RR, 34º, 23º, 84% , 46% 
São João do Pacuí, MG, 32º, 19º, 59% , 17% 
São Luís Gonzaga do Maranhão, MA, 35º, 20º, 92% , 30% 
São Luís do Piauí, PI, 33º, 21º, 52% , 19% 
São Luís do Quitunde, AL, 28º, 20º, 92% , 59% 
Suzano, SP, 27º, 15º, 92% , 51% 
Suzanápolis, SP, 36º, 17º, 48% , 15% 
Sud Mennucci, SP, 36º, 17º, 48% , 16% 
Taboão da Serra, SP, 29º, 15º, 96% , 41% 
Tabocas do Brejo Velho, BA, 32º, 19º, 74% , 26% 
Tabatinga, AM, 34º, 25º, 100% , 57% 
Sorocaba, SP, 34º, 16º, 67% , 26% 
Sooretama, ES, 34º, 18º, 94% , 32% 
Sobral, CE, 35º, 21º, 87% , 29% 
Solidão, PE, 30º, 15º, 90% , 33% 
Solânea, PB, 28º, 19º, 94% , 59% 
Sul Brasil, SC, 22º, 6º, 100% , 60% 
Sobradinho, DF, 32º, 17º, 43% , 15% 
Sobrado, PB, 30º, 20º, 92% , 52% 
Tupandi, RS, 20º, 13º, 100% , 61% 
Vicente Dutra, RS, 19º, 12º, 93% , 65% 
Varzelândia, MG, 31º, 17º, 65% , 20% 
Vianópolis, GO, 34º, 19º, 44% , 11% 
Zortéa, SC, 21º, 12º, 100% , 61% 
Zacarias, SP, 35º, 18º, 66% , 18% 
Witmarsum, SC, 29º, 15º, 100% , 48% 
Volta Redonda, RJ, 28º, 13º, 93% , 43% 
Xinguara, PA, 35º, 22º, 61% , 31% 
Wanderlândia, TO, 36º, 22º, 54% , 25% 
Wanderley, BA, 33º, 19º, 80% , 23% 
Votorantim, SP, 33º, 17º, 70% , 27% 
Xaxim, SC, 19º, 11º, 100% , 65% 
Vitória, ES, 34º, 20º, 86% , 33% 
Vítor Meireles, SC, 29º, 15º, 100% , 48% 
Vitorino, PR, 22º, 7º, 100% , 43% 
Vitória de Santo Antão, PE, 27º, 19º, 94% , 57% 
Vista Alegre, RS, 17º, 11º, 95% , 65% 
Vitória da Conquista, BA, 26º, 13º, 100% , 47% 
Visconde De Mauá, RJ, 25º, 10º, 86% , 56% 
Virgolândia, MG, 29º, 15º, 93% , 36% 
Vila Nova dos Martírios, MA, 36º, 22º, 66% , 25% 
Vilhena, RO, 36º, 22º, 59% , 21% 
Vinhedo, SP, 33º, 17º, 56% , 26% 
Vila Velha, ES, 34º, 20º, 86% , 33% 
Vila Nova do Piauí, PI, 33º, 21º, 57% , 20% 
Vila Flor, RN, 28º, 21º, 89% , 60% 
Videira, SC, 22º, 8º, 96% , 45% 
Viamão, RS, 18º, 13º, 93% , 71% 
Viçosa, MG, 31º, 17º, 67% , 29% 
Victor Graeff, RS, 18º, 12º, 94% , 63% 
Vertentes, PE, 26º, 17º, 96% , 55% 
Viadutos, RS, 19º, 12º, 98% , 64% 
Verê, PR, 24º, 8º, 98% , 45% 
Veredinha, MG, 29º, 12º, 96% , 30% 
Verdejante, PE, 31º, 17º, 84% , 31% 
Vera Cruz, RN, 30º, 20º, 89% , 50% 
Vera, MT, 38º, 20º, 60% , 15% 
Vera Mendes, PI, 34º, 22º, 56% , 23% 
Venha-Ver, RN, 30º, 18º, 72% , 31% 
Veranópolis, RS, 19º, 9º, 92% , 65% 
Varzedo, BA, 25º, 19º, 97% , 67% 
Vazante, MG, 31º, 16º, 43% , 22% 
Várzea Grande, MT, 38º, 22º, 63% , 20% 
Venda Nova do Imigrante, ES, 25º, 11º, 100% , 36% 
Várzea Paulista, SP, 32º, 16º, 79% , 27% 
Várzea Nova, BA, 24º, 16º, 98% , 58% 
Várzea, PB, 33º, 20º, 77% , 31% 
Várzea Branca, PI, 31º, 21º, 79% , 32% 
Várzea, RN, 31º, 20º, 90% , 47% 
Varginha, MG, 30º, 14º, 54% , 25% 
Varjão, GO, 35º, 20º, 35% , 11% 
Varre-Sai, RJ, 30º, 13º, 96% , 34% 
Varjota, CE, 36º, 22º, 79% , 29% 
Vargem Grande Paulista, SP, 30º, 16º, 94% , 33% 
Vargem Alta, ES, 28º, 15º, 94% , 48% 
Vargem Alegre, MG, 29º, 15º, 96% , 33% 
Vargem Grande do Rio Pardo, MG, 28º, 12º, 97% , 32% 
Vargem, SC, 20º, 12º, 100% , 55% 
Vargem Bonita, SC, 21º, 11º, 97% , 47% 
Valparaíso de Goiás, GO, 33º, 19º, 35% , 13% 
Vargem, SP, 29º, 13º, 76% , 26% 
Vanini, RS, 18º, 10º, 99% , 66% 
Valentim Gentil, SP, 37º, 18º, 43% , 15% 
Valença, RJ, 29º, 12º, 94% , 45% 
Valença do Piauí, PI, 34º, 23º, 47% , 19% 
Vale do Sol, RS, 18º, 13º, 98% , 57% 
Valinhos, SP, 33º, 17º, 56% , 26% 
Valparaíso, SP, 36º, 19º, 65% , 19% 
Vale Verde, RS, 19º, 14º, 93% , 64% 
Valença, BA, 26º, 19º, 99% , 73% 
Vale do Paraíso, RO, 38º, 24º, 73% , 27% 
Vacaria, RS, 17º, 7º, 97% , 67% 
Vale do Anari, RO, 37º, 23º, 81% , 29% 
Vale de São Domingos, MT, 31º, 20º, 65% , 36% 
Uruoca, CE, 36º, 23º, 82% , 29% 
Urucará, AM, 35º, 25º, 87% , 46% 
Urupá, RO, 39º, 23º, 65% , 20% 
Uruguaiana, RS, 19º, 8º, 100% , 68% 
Urucurituba, AM, 36º, 26º, 95% , 42% 
Utinga, BA, 26º, 18º, 93% , 57% 
Urupema, SC, 18º, 9º, 97% , 57% 
Uruburetama, CE, 33º, 21º, 94% , 33% 
Uru, SP, 34º, 15º, 66% , 19% 
Uruaçu, GO, 36º, 20º, 49% , 17% 
Urubici, SC, 20º, 10º, 100% , 56% 
Uruana de Minas, MG, 31º, 17º, 49% , 23% 
Urucânia, MG, 29º, 16º, 73% , 31% 
Urânia, SP, 36º, 20º, 37% , 14% 
Uruana, GO, 35º, 18º, 39% , 13% 
Uraí, PR, 34º, 18º, 55% , 20% 
União do Sul, MT, 38º, 20º, 61% , 17% 
União dos Palmares, AL, 27º, 17º, 96% , 55% 
União de Minas, MG, 36º, 19º, 37% , 12% 
União da Serra, RS, 19º, 11º, 94% , 62% 
União da Vitória, PR, 25º, 6º, 100% , 33% 
Unistalda, RS, 14º, 9º, 94% , 68% 
Unaí, MG, 35º, 16º, 51% , 19% 
Umburanas, BA, 26º, 17º, 98% , 47% 
Umirim, CE, 34º, 23º, 83% , 29% 
Umuarama, PR, 30º, 14º, 84% , 32% 
Umbaúba, SE, 28º, 20º, 86% , 50% 
União, PI, 36º, 20º, 82% , 24% 
Una, BA, 27º, 18º, 98% , 58% 
Umarizal, RN, 34º, 21º, 70% , 29% 
Uchoa, SP, 35º, 18º, 44% , 15% 
Uberaba, MG, 34º, 20º, 35% , 15% 
Ubiratã, PR, 29º, 14º, 80% , 32% 
Umari, CE, 33º, 21º, 61% , 26% 
Ulianópolis, PA, 35º, 22º, 80% , 32% 
Uibaí, BA, 30º, 18º, 89% , 34% 
Uberlândia, MG, 34º, 16º, 42% , 13% 
Ubaíra, BA, 24º, 17º, 99% , 67% 
Ubatuba, SP, 22º, 17º, 95% , 54% 
Ubarana, SP, 36º, 16º, 65% , 16% 
Ubatã, BA, 27º, 17º, 100% , 63% 
Tutóia, MA, 34º, 25º, 83% , 42% 
Uauá, BA, 30º, 17º, 89% , 31% 
Turvolândia, MG, 29º, 13º, 73% , 30% 
Ubaí, MG, 33º, 20º, 57% , 14% 
Ubaitaba, BA, 27º, 17º, 99% , 63% 
Turvo, PR, 26º, 15º, 63% , 44% 
Turmalina, MG, 29º, 13º, 90% , 30% 
Turmalina, SP, 37º, 19º, 43% , 13% 
Turiúba, SP, 36º, 16º, 50% , 15% 
Turvelândia, GO, 36º, 18º, 44% , 11% 
Tururu, CE, 35º, 22º, 88% , 31% 
Tupiratins, TO, 38º, 23º, 54% , 20% 
Tupãssi, PR, 28º, 13º, 79% , 27% 
Tuparetama, PE, 31º, 17º, 90% , 34% 
Tuparendi, RS, 16º, 10º, 96% , 67% 
Tupanatinga, PE, 25º, 14º, 100% , 58% 
Tupanciretã, RS, 15º, 10º, 94% , 66% 
Tunápolis, SC, 19º, 12º, 94% , 67% 
Tuntum, MA, 36º, 22º, 45% , 26% 
Tupã, SP, 36º, 20º, 63% , 18% 
Tuiuti, SP, 30º, 13º, 61% , 30% 
Tucuruí, PA, 34º, 24º, 90% , 45% 
Tucumã, PA, 35º, 22º, 63% , 28% 
Trombudo Central, SC, 27º, 16º, 97% , 46% 
Trombas, GO, 35º, 24º, 39% , 21% 
Tubarão, SC, 21º, 12º, 100% , 58% 
Tufilândia, MA, 34º, 22º, 96% , 41% 
Tuneiras do Oeste, PR, 29º, 17º, 91% , 38% 
Triunfo, PE, 29º, 14º, 96% , 33% 
Triunfo, PB, 33º, 21º, 62% , 27% 
Trindade do Sul, RS, 19º, 11º, 100% , 70% 
Trizidela do Vale, MA, 36º, 21º, 66% , 25% 
Treze Tílias, SC, 23º, 13º, 92% , 46% 
Trindade, GO, 36º, 20º, 35% , 11% 
Trindade, PE, 30º, 17º, 80% , 33% 
Triunfo Potiguar, RN, 34º, 21º, 73% , 29% 
Três de Maio, RS, 17º, 11º, 96% , 64% 
Três Marias, MG, 32º, 16º, 54% , 18% 
Três Pontas, MG, 30º, 15º, 49% , 26% 
Três Ranchos, GO, 32º, 17º, 75% , 22% 
Três Lagoas, MS, 37º, 18º, 77% , 18% 
Três Palmeiras, RS, 19º, 11º, 97% , 70% 
Três Fronteiras, SP, 36º, 20º, 38% , 15% 
Três Barras, SC, 27º, 12º, 91% , 49% 
Tremembé, SP, 29º, 13º, 92% , 40% 
Trancoso, BA, 27º, 20º, 96% , 57% 
Três Coroas, RS, 21º, 12º, 100% , 57% 
Traipu, AL, 28º, 20º, 91% , 55% 
Trairi, CE, 33º, 24º, 85% , 40% 
Torre de Pedra, SP, 34º, 15º, 89% , 19% 
Tomé-Açú, PA, 36º, 24º, 92% , 39% 
Toropi, RS, 16º, 11º, 91% , 69% 
Tobias Barreto, SE, 30º, 19º, 98% , 43% 
Tombos, MG, 33º, 18º, 69% , 27% 
Tocantins, MG, 35º, 15º, 67% , 24% 
Tomar do Geru, SE, 29º, 19º, 89% , 48% 
Tocos do Moji, MG, 28º, 14º, 65% , 26% 
Tiradentes, MG, 31º, 12º, 67% , 23% 
Tijucas do Sul, PR, 27º, 14º, 97% , 42% 
Timóteo, MG, 34º, 17º, 75% , 27% 
Timbé do Sul, SC, 24º, 15º, 95% , 73% 
Timon, MA, 37º, 21º, 58% , 27% 
Tianguá, CE, 32º, 19º, 85% , 34% 
Tietê, SP, 34º, 14º, 94% , 19% 
Tijucas, SC, 27º, 16º, 100% , 68% 
Teutônia, RS, 19º, 12º, 92% , 66% 
Terra de Areia, RS, 21º, 13º, 94% , 59% 
Teresina, PI, 37º, 21º, 58% , 27% 
Teresópolis, RJ, 24º, 15º, 99% , 51% 
Terenos, MS, 34º, 20º, 63% , 31% 
Terra Nova do Norte, MT, 38º, 22º, 49% , 19% 
Terra Roxa, SP, 35º, 17º, 46% , 16% 
Teodoro Sampaio, BA, 27º, 18º, 100% , 63% 
Tenório, PB, 30º, 17º, 91% , 38% 
Tejupá, SP, 31º, 15º, 80% , 26% 
Tejuçuoca, CE, 33º, 21º, 91% , 30% 
Teixeira de Freitas, BA, 31º, 18º, 94% , 40% 
Teixeira Soares, PR, 27º, 13º, 90% , 42% 
Taubaté, SP, 30º, 13º, 88% , 41% 
Tavares, PB, 31º, 16º, 93% , 29% 
Tenente Laurentino Cruz, RN, 32º, 18º, 87% , 33% 
Tatuí, SP, 34º, 16º, 66% , 26% 
Tarrafas, CE, 33º, 21º, 53% , 20% 
Tavares, RS, 17º, 14º, 97% , 69% 
Taquarituba, SP, 33º, 14º, 91% , 22% 
Tarauacá, AC, 35º, 22º, 99% , 40% 
Taquari, RS, 20º, 14º, 96% , 64% 
Taquara, RS, 19º, 13º, 90% , 69% 
Tapira, MG, 29º, 16º, 40% , 18% 
Tapes, RS, 17º, 14º, 96% , 63% 
Taparuba, MG, 30º, 15º, 98% , 34% 
Tapiraí, MG, 32º, 14º, 52% , 21% 
Tapejara, RS, 18º, 11º, 98% , 67% 
Tanguá, RJ, 29º, 16º, 100% , 53% 
Tapauá, AM, 37º, 25º, 97% , 36% 
Taió, SC, 27º, 16º, 99% , 52% 
Taiobeiras, MG, 32º, 14º, 91% , 20% 
Tamboril do Piauí, PI, 33º, 22º, 71% , 26% 
Talismã, TO, 37º, 23º, 41% , 18% 
Tangará da Serra, MT, 36º, 21º, 69% , 22% 
Tambaú, SP, 31º, 16º, 48% , 25% 
Tamboril, CE, 33º, 20º, 79% , 26% 
Taguatinga, TO, 33º, 21º, 55% , 21% 
Tacuru, MS, 25º, 15º, 97% , 48% 
Sobradinho, RS, 17º, 11º, 97% , 63% 
Tabuleiro, MG, 31º, 14º, 98% , 32% 
Sítio Novo do Tocantins, TO, 37º, 23º, 59% , 23% 
Sítio do Quinto, BA, 29º, 17º, 94% , 38% 
Sítio D'Abadia, GO, 32º, 15º, 54% , 19% 
Sítio Novo, MA, 35º, 22º, 52% , 29% 
Taciba, SP, 34º, 19º, 45% , 22% 
Sinop, MT, 37º, 22º, 45% , 19% 
Simão Dias, SE, 29º, 18º, 93% , 42% 
Severiano de Almeida, RS, 19º, 12º, 99% , 64% 
Simões Filho, BA, 26º, 20º, 97% , 72% 
Simonésia, MG, 27º, 13º, 100% , 40% 
Silvânia, GO, 32º, 17º, 45% , 14% 
Silvanópolis, TO, 37º, 23º, 57% , 24% 
Siqueira Campos, PR, 32º, 17º, 79% , 33% 
Sete Lagoas, MG, 33º, 15º, 55% , 19% 
Sete Quedas, MS, 25º, 15º, 97% , 46% 
Sertão, RS, 18º, 10º, 99% , 68% 
Sete Barras, SP, 23º, 17º, 99% , 71% 
Sertãozinho, SP, 35º, 17º, 45% , 16% 
Sertânia, PE, 30º, 16º, 93% , 35% 
Serraria, PB, 27º, 18º, 94% , 56% 
Serro, MG, 27º, 13º, 77% , 29% 
Serranos, MG, 26º, 10º, 92% , 34% 
Serranópolis do Iguaçu, PR, 23º, 15º, 95% , 55% 
Serra do Ramalho, BA, 34º, 20º, 72% , 21% 
Serra de São Bento, RN, 30º, 20º, 89% , 45% 
Serrano do Maranhão, MA, 33º, 23º, 96% , 48% 
Serrinha dos Pintos, RN, 32º, 20º, 74% , 31% 
Serra dos Aimorés, MG, 31º, 16º, 96% , 40% 
Serra Negra do Norte, RN, 34º, 21º, 73% , 30% 
Serra da Raiz, PB, 28º, 20º, 93% , 56% 
Seritinga, MG, 26º, 10º, 92% , 34% 
Serra Azul de Minas, MG, 27º, 13º, 76% , 36% 
Serra Branca, PB, 29º, 17º, 90% , 44% 
Serra Alta, SC, 21º, 12º, 97% , 62% 
Serra, ES, 36º, 19º, 87% , 28% 
Sento Sé, BA, 32º, 21º, 78% , 32% 
Seringueiras, RO, 36º, 22º, 77% , 32% 
Serra Azul, SP, 34º, 13º, 66% , 17% 
Sentinela do Sul, RS, 18º, 13º, 99% , 63% 
Sericita, MG, 26º, 15º, 76% , 35% 
Senador Salgado Filho, RS, 15º, 10º, 98% , 69% 
Seridó, PB, 29º, 17º, 96% , 40% 
Sengés, PR, 31º, 16º, 81% , 28% 
Senador Sá, CE, 35º, 22º, 78% , 30% 
Senador Rui Palmeira, AL, 27º, 18º, 94% , 55% 
Senhora de Oliveira, MG, 32º, 16º, 64% , 25% 
Senador Pompeu, CE, 33º, 22º, 80% , 28% 
Senador Modestino Gonçalves, MG, 29º, 12º, 86% , 30% 
Senador José Bento, MG, 30º, 11º, 75% , 22% 
Senador Firmino, MG, 29º, 12º, 97% , 34% 
Senador Guiomard, AC, 36º, 23º, 88% , 38% 
Senador La Rocque, MA, 36º, 22º, 60% , 25% 
Senador Elói de Souza, RN, 31º, 20º, 87% , 43% 
Senador José Porfírio, PA, 34º, 25º, 87% , 41% 
Senador Georgino Avelino, RN, 28º, 21º, 87% , 61% 
Sem Peixe, MG, 30º, 15º, 75% , 33% 
Selvíria, MS, 36º, 17º, 80% , 19% 
Senador Alexandre Costa, MA, 35º, 20º, 53% , 26% 
Senador Canedo, GO, 36º, 21º, 35% , 12% 
Sena Madureira, AC, 37º, 23º, 78% , 32% 
Selbach, RS, 17º, 12º, 95% , 64% 
Senador Cortes, MG, 28º, 15º, 100% , 44% 
Senador Amaral, MG, 26º, 13º, 62% , 27% 
Sebastião Leal, PI, 34º, 23º, 65% , 19% 
Seberi, RS, 19º, 6º, 98% , 65% 
Sede Nova, RS, 16º, 11º, 98% , 66% 
Segredo, RS, 17º, 11º, 97% , 62% 
Seara, SC, 19º, 11º, 99% , 62% 
Sebastião Laranjeiras, BA, 30º, 17º, 77% , 27% 
Sebastianópolis do Sul, SP, 36º, 18º, 43% , 13% 
Saudades, SC, 20º, 13º, 95% , 65% 
Satubinha, MA, 35º, 23º, 95% , 34% 
Saubara, BA, 25º, 20º, 98% , 72% 
Saudade do Iguaçu, PR, 24º, 16º, 99% , 55% 
Sebastião Barros, PI, 33º, 21º, 74% , 26% 
Seabra, BA, 23º, 15º, 99% , 56% 
Satuba, AL, 27º, 21º, 90% , 64% 
Sátiro Dias, BA, 29º, 19º, 99% , 49% 
Sarzedo, MG, 30º, 18º, 44% , 16% 
Schroeder, SC, 22º, 13º, 98% , 62% 
Sarutaiá, SP, 31º, 15º, 77% , 27% 
Sardoá, MG, 28º, 14º, 96% , 33% 
Sarandi, RS, 20º, 6º, 98% , 65% 
Sarapuí, SP, 34º, 13º, 81% , 18% 
Sapucaia do Sul, RS, 19º, 13º, 91% , 69% 
Saquarema, RJ, 25º, 18º, 92% , 68% 
Sarandi, PR, 33º, 19º, 51% , 28% 
Sapucaia, RJ, 28º, 14º, 100% , 48% 
Sapucaí-Mirim, MG, 26º, 13º, 70% , 32% 
Sapucaia, PA, 35º, 22º, 68% , 34% 
Sapopema, PR, 31º, 15º, 67% , 27% 
Sapiranga, RS, 18º, 12º, 90% , 67% 
Sapezal, MT, 38º, 23º, 50% , 22% 
Sapeaçu, BA, 25º, 19º, 98% , 71% 
São Vicente Ferrer, PE, 25º, 18º, 99% , 63% 
Sapé, PB, 28º, 20º, 92% , 59% 
São Vicente, SP, 22º, 19º, 89% , 69% 
São Vicente Ferrer, MA, 34º, 24º, 96% , 46% 
São Vicente do Seridó, PB, 29º, 17º, 96% , 40% 
São Vicente, RN, 31º, 18º, 90% , 35% 
São Vicente do Sul, RS, 20º, 8º, 100% , 67% 
São Vendelino, RS, 20º, 11º, 100% , 60% 
São Valério do Sul, RS, 16º, 10º, 94% , 65% 
São Vicente de Minas, MG, 27º, 9º, 94% , 34% 
São Valentim do Sul, RS, 20º, 12º, 94% , 61% 
São Tomé, PR, 31º, 18º, 76% , 37% 
São Valério da Natividade, TO, 36º, 24º, 46% , 24% 
São Valentim, RS, 16º, 10º, 96% , 65% 
São Tomé das Letras, MG, 27º, 11º, 76% , 34% 
São Tomé, RN, 32º, 19º, 87% , 38% 
São Sepé, RS, 17º, 12º, 90% , 71% 
São Tomás de Aquino, MG, 32º, 16º, 52% , 17% 
São Simão, GO, 35º, 17º, 74% , 16% 
São Sebastião do Umbuzeiro, PB, 28º, 16º, 92% , 39% 
São Tiago, MG, 29º, 13º, 56% , 23% 
São Simão, SP, 33º, 15º, 54% , 18% 
São Sebastião do Uatumã, AM, 34º, 26º, 92% , 50% 
São Sebastião do Paraíso, MG, 32º, 15º, 50% , 16% 
São Sebastião do Passe, BA, 27º, 19º, 99% , 65% 
São Sebastião do Tocantins, TO, 37º, 23º, 71% , 23% 
São Sebastião do Rio Preto, MG, 30º, 12º, 74% , 33% 
São Sebastião do Rio Verde, MG, 28º, 12º, 82% , 30% 
São Sebastião do Oeste, MG, 31º, 16º, 51% , 21% 
São Sebastião do Caí, RS, 20º, 13º, 90% , 64% 
São Sebastião do Anta, MG, 28º, 15º, 98% , 37% 
São Sebastião de Lagoa de Roça, PB, 26º, 17º, 97% , 58% 
São Sebastião do Alto, RJ, 27º, 14º, 100% , 45% 
São Sebastião da Vargem Alegre, MG, 29º, 14º, 100% , 37% 
São Sebastião da Grama, SP, 29º, 17º, 48% , 23% 
São Sebastião do Maranhão, MG, 28º, 16º, 79% , 34% 
São Sebastião da Boa Vista, PA, 35º, 25º, 91% , 39% 
São Sebastião, SP, 23º, 18º, 93% , 45% 
São Sebastião, AL, 27º, 19º, 89% , 58% 
São Roque do Cannaã, ES, 31º, 16º, 100% , 33% 
São Sebastião da Bela Vista, MG, 29º, 11º, 88% , 30% 
São Salvador do Tocantins, TO, 36º, 22º, 50% , 21% 
São Sebastião, DF, 33º, 14º, 52% , 17% 
São Sebastião da Amoreira, PR, 33º, 19º, 49% , 22% 
São Roque de Minas, MG, 31º, 14º, 59% , 19% 
São Roque, SP, 31º, 15º, 87% , 31% 
São Romão, MG, 35º, 19º, 60% , 13% 
São Roberto, MA, 35º, 21º, 56% , 29% 
São Rafael, RN, 35º, 23º, 72% , 30% 
São Raimundo Nonato, PI, 32º, 21º, 78% , 31% 
