Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
Ubaporanga, MG, 30º, 20º, 92% , 55% 
Ubatã, BA, 30º, 19º, 98% , 56% 
Ubatuba, SP, 26º, 20º, 98% , 85% 
Ubaitaba, BA, 28º, 21º, 99% , 68% 
Ubiretama, RS, 25º, 15º, 100% , 60% 
Ubaíra, BA, 27º, 19º, 99% , 64% 
Ubajara, CE, 32º, 19º, 96% , 38% 
Ubarana, SP, 30º, 22º, 98% , 70% 
Ubaí, MG, 33º, 23º, 79% , 48% 
Uauá, BA, 35º, 20º, 81% , 26% 
Tutóia, MA, 33º, 26º, 83% , 50% 
Uarini, AM, 34º, 25º, 95% , 54% 
Turvo, SC, 31º, 21º, 81% , 45% 
Turvolândia, MG, 29º, 19º, 100% , 63% 
Ubá, MG, 33º, 23º, 95% , 56% 
Turvo, PR, 26º, 15º, 90% , 55% 
Turvelândia, GO, 32º, 22º, 91% , 59% 
Tururu, CE, 34º, 24º, 88% , 42% 
Turmalina, MG, 33º, 21º, 95% , 50% 
Turvânia, GO, 30º, 22º, 94% , 57% 
Turiúba, SP, 31º, 24º, 91% , 63% 
Turmalina, SP, 29º, 23º, 97% , 72% 
Turuçu, RS, 26º, 17º, 84% , 53% 
Turiaçu, MA, 33º, 26º, 85% , 55% 
Tuparendi, RS, 25º, 14º, 99% , 61% 
Tuparetama, PE, 35º, 21º, 82% , 27% 
Tupirama, TO, 36º, 24º, 83% , 39% 
Tupi Paulista, SP, 30º, 22º, 98% , 69% 
Turilândia, MA, 34º, 25º, 90% , 53% 
Tupãssi, PR, 28º, 19º, 82% , 48% 
Tupiratins, TO, 36º, 24º, 88% , 46% 
Tupã, SP, 30º, 22º, 97% , 69% 
Tuntum, MA, 37º, 25º, 82% , 36% 
Tupandi, RS, 27º, 18º, 88% , 54% 
Tupaciguara, MG, 28º, 21º, 98% , 69% 
Tupanatinga, PE, 32º, 18º, 88% , 34% 
Tupanci do Sul, RS, 23º, 15º, 100% , 60% 
Tupanciretã, RS, 20º, 11º, 89% , 54% 
Tuneiras do Oeste, PR, 30º, 22º, 99% , 51% 
Tucuruí, PA, 34º, 26º, 86% , 54% 
Tuiuti, SP, 27º, 20º, 95% , 65% 
Tunas, RS, 25º, 16º, 97% , 56% 
Tumiritinga, MG, 35º, 23º, 84% , 45% 
Tunápolis, SC, 27º, 16º, 100% , 54% 
Tunas do Paraná, PR, 28º, 18º, 100% , 62% 
Tucumã, PA, 37º, 25º, 79% , 38% 
Tufilândia, MA, 36º, 25º, 87% , 47% 
Tucano, BA, 36º, 21º, 94% , 34% 
Trombas, GO, 34º, 24º, 81% , 48% 
Triunfo Potiguar, RN, 37º, 23º, 79% , 31% 
Triunfo, PE, 34º, 18º, 90% , 18% 
Trombudo Central, SC, 29º, 19º, 99% , 47% 
Triunfo, RS, 22º, 14º, 88% , 55% 
Trizidela do Vale, MA, 38º, 25º, 81% , 33% 
Tubarão, SC, 21º, 17º, 96% , 62% 
Triunfo, PB, 36º, 23º, 72% , 28% 
Treviso, SC, 20º, 14º, 90% , 71% 
Três Ranchos, GO, 29º, 23º, 93% , 67% 
Três Rios, RJ, 32º, 22º, 96% , 58% 
Treze de Maio, SC, 28º, 20º, 87% , 53% 
Trindade, PE, 36º, 23º, 70% , 28% 
Treze Tílias, SC, 25º, 16º, 97% , 49% 
Trindade do Sul, RS, 25º, 16º, 100% , 60% 
Trindade, GO, 30º, 21º, 97% , 60% 
Três Pontas, MG, 28º, 19º, 100% , 67% 
Três Marias, MG, 30º, 23º, 91% , 65% 
Três Palmeiras, RS, 23º, 14º, 100% , 66% 
Três Forquilhas, RS, 26º, 18º, 87% , 51% 
Três Lagoas, MS, 31º, 23º, 95% , 65% 
Três de Maio, RS, 25º, 16º, 100% , 61% 
Três Passos, RS, 24º, 14º, 100% , 66% 
Três Coroas, RS, 20º, 13º, 98% , 54% 
Três Fronteiras, SP, 30º, 24º, 98% , 68% 
Três Corações, MG, 28º, 19º, 100% , 67% 
Três Cachoeiras, RS, 25º, 21º, 85% , 60% 
Travesseiro, RS, 26º, 17º, 92% , 55% 
Tremembé, SP, 31º, 21º, 93% , 59% 
Três Arroios, RS, 25º, 16º, 100% , 61% 
Tremedal, BA, 34º, 19º, 93% , 40% 
Três Barras, SC, 27º, 19º, 99% , 54% 
Três Barras do Paraná, PR, 26º, 17º, 93% , 60% 
Trancoso, BA, 28º, 24º, 88% , 59% 
Tramandaí, RS, 21º, 16º, 88% , 58% 
Touros, RN, 31º, 24º, 89% , 53% 
Trabiju, SP, 30º, 21º, 98% , 64% 
Trairi, CE, 30º, 25º, 84% , 59% 
Trairão, PA, 33º, 23º, 99% , 61% 
Tracunhaém, PE, 31º, 21º, 96% , 46% 
Traipu, AL, 33º, 22º, 90% , 45% 
Torrinha, SP, 29º, 21º, 96% , 65% 
Tracuateua, PA, 33º, 24º, 89% , 58% 
Torres, RS, 21º, 18º, 92% , 60% 
Torixoréu, MT, 31º, 22º, 100% , 67% 
Toropi, RS, 20º, 11º, 93% , 57% 
Torre de Pedra, SP, 32º, 20º, 100% , 49% 
Tombos, MG, 33º, 23º, 96% , 54% 
Tonantins, AM, 34º, 24º, 97% , 55% 
Toritama, PE, 31º, 19º, 98% , 41% 
Tomé-Açú, PA, 36º, 25º, 86% , 45% 
Tomazina, PR, 30º, 21º, 99% , 61% 
Tomar do Geru, SE, 32º, 22º, 93% , 48% 
Toledo, MG, 25º, 19º, 96% , 70% 
Tobias Barreto, SE, 34º, 21º, 92% , 37% 
Tocantinópolis, TO, 38º, 26º, 80% , 37% 
Tocantínia, TO, 37º, 24º, 86% , 38% 
Tiradentes, MG, 28º, 19º, 97% , 64% 
Tocos do Moji, MG, 27º, 18º, 100% , 61% 
Tocantins, MG, 33º, 23º, 95% , 57% 
Toledo, PR, 28º, 18º, 98% , 49% 
Tiradentes do Sul, RS, 25º, 15º, 98% , 64% 
Tio Hugo, RS, 24º, 14º, 96% , 59% 
Timóteo, MG, 33º, 23º, 96% , 57% 
Timburi, SP, 29º, 21º, 99% , 69% 
Timbaúba dos Batistas, RN, 37º, 23º, 75% , 27% 
Timbó Grande, SC, 26º, 16º, 100% , 48% 
Timon, MA, 39º, 25º, 84% , 26% 
Timbó, SC, 27º, 18º, 100% , 55% 
Timbiras, MA, 38º, 25º, 88% , 32% 
Timbé do Sul, SC, 30º, 20º, 86% , 45% 
Timbaúba, PE, 31º, 21º, 93% , 47% 
Tijucas do Sul, PR, 28º, 19º, 98% , 55% 
Tijucas, SC, 24º, 18º, 98% , 68% 
Tibau, RN, 29º, 25º, 81% , 64% 
Tietê, SP, 32º, 21º, 96% , 51% 
Tianguá, CE, 33º, 20º, 96% , 36% 
Theobroma, RO, 35º, 23º, 100% , 53% 
Tigrinhos, SC, 25º, 16º, 99% , 58% 
Tibagi, PR, 28º, 20º, 98% , 62% 
Teutônia, RS, 20º, 13º, 95% , 57% 
Tibau do Sul, RN, 29º, 24º, 89% , 66% 
Tesouro, MT, 31º, 22º, 100% , 63% 
Terra Roxa, PR, 30º, 20º, 95% , 43% 
Terra Santa, PA, 34º, 27º, 83% , 51% 
Terra Rica, PR, 32º, 23º, 94% , 44% 
Terra Nova do Norte, MT, 37º, 25º, 89% , 39% 
Terra Nova, PE, 38º, 24º, 70% , 25% 
Terra Nova, BA, 33º, 23º, 90% , 46% 
Terra Boa, PR, 31º, 21º, 100% , 52% 
Terra Roxa, SP, 31º, 22º, 98% , 61% 
Terezópolis de Goiás, GO, 31º, 20º, 97% , 56% 
Terra Alta, PA, 34º, 25º, 92% , 50% 
Terezinha, PE, 29º, 19º, 95% , 47% 
Teresina, PI, 39º, 24º, 86% , 26% 
Teresópolis, RJ, 26º, 19º, 99% , 76% 
Teresina de Goiás, GO, 33º, 21º, 78% , 42% 
Teolândia, BA, 29º, 21º, 98% , 65% 
Teofilândia, BA, 32º, 21º, 95% , 42% 
Teodoro Sampaio, SP, 33º, 22º, 100% , 44% 
Terenos, MS, 31º, 23º, 98% , 57% 
Teotônio Vilela, AL, 29º, 21º, 92% , 59% 
Tenório, PB, 33º, 19º, 91% , 31% 
Tenente Laurentino Cruz, RN, 34º, 20º, 90% , 32% 
Tenente Portela, RS, 25º, 16º, 100% , 62% 
Telha, SE, 32º, 22º, 90% , 50% 
Telêmaco Borba, PR, 29º, 16º, 95% , 40% 
Tenente Ananias, RN, 36º, 22º, 78% , 30% 
Tejupá, SP, 29º, 21º, 98% , 65% 
Tejuçuoca, CE, 35º, 23º, 89% , 37% 
Teixeirópolis, RO, 33º, 24º, 100% , 67% 
Teixeiras, MG, 30º, 21º, 96% , 64% 
Teixeira Soares, PR, 26º, 15º, 88% , 53% 
Tefé, AM, 35º, 27º, 94% , 52% 
Teixeira, PB, 35º, 20º, 86% , 26% 
Teixeira de Freitas, BA, 34º, 23º, 85% , 48% 
Tavares, RS, 23º, 19º, 88% , 63% 
Tavares, PB, 34º, 19º, 87% , 26% 
Tauá, CE, 36º, 23º, 81% , 28% 
Taubaté, SP, 31º, 21º, 99% , 60% 
Tasso Fragoso, MA, 37º, 25º, 64% , 28% 
Tatuí, SP, 31º, 21º, 99% , 50% 
Tartarugalzinho, AP, 36º, 25º, 93% , 40% 
Tarumirim, MG, 35º, 24º, 93% , 47% 
Tarrafas, CE, 36º, 23º, 83% , 25% 
Tarauacá, AC, 33º, 24º, 100% , 62% 
Tarabai, SP, 33º, 22º, 97% , 48% 
Taquarivaí, SP, 28º, 21º, 96% , 70% 
Taquarussu, MS, 31º, 22º, 97% , 46% 
Taquaruçu do Sul, RS, 25º, 16º, 100% , 61% 
Taquari, RS, 21º, 14º, 86% , 57% 
Taquarituba, SP, 31º, 20º, 100% , 47% 
Taquaritinga do Norte, PE, 31º, 19º, 99% , 42% 
Taquarana, AL, 30º, 20º, 93% , 55% 
Taquaral de Goiás, GO, 30º, 22º, 92% , 62% 
Taquaraçu de Minas, MG, 30º, 21º, 94% , 59% 
Taquaral, SP, 30º, 21º, 99% , 65% 
Tapiratiba, SP, 29º, 19º, 97% , 64% 
Tapiramutá, BA, 27º, 18º, 99% , 61% 
Tapurah, MT, 33º, 24º, 94% , 61% 
Tapiraí, SP, 26º, 18º, 100% , 74% 
Tapiraí, MG, 29º, 21º, 93% , 70% 
Tapira, PR, 31º, 22º, 98% , 62% 
Taquara, RS, 21º, 15º, 88% , 54% 
Tapes, RS, 21º, 14º, 89% , 51% 
Tapira, MG, 28º, 18º, 94% , 55% 
Taperoá, PB, 33º, 19º, 93% , 30% 
Taperoá, BA, 28º, 21º, 99% , 70% 
Tapera, RS, 25º, 16º, 95% , 57% 
Tapejara, RS, 23º, 14º, 97% , 65% 
Taparuba, MG, 34º, 22º, 88% , 46% 
Tapauá, AM, 36º, 26º, 90% , 51% 
Tapejara, PR, 30º, 19º, 81% , 43% 
Tanquinho, BA, 34º, 22º, 89% , 37% 
Tanque do Piauí, PI, 39º, 27º, 58% , 26% 
Tanque Novo, BA, 34º, 21º, 84% , 38% 
Tanque D'Arca, AL, 31º, 20º, 96% , 46% 
Tanhaçu, BA, 33º, 20º, 94% , 42% 
Tangará, SC, 24º, 16º, 99% , 52% 
Tanguá, RJ, 31º, 22º, 100% , 67% 
Tangará da Serra, MT, 31º, 24º, 97% , 63% 
Tangará, RN, 34º, 21º, 86% , 42% 
Tanabi, SP, 30º, 22º, 97% , 65% 
Tamboril, CE, 36º, 21º, 84% , 26% 
Tamarana, PR, 29º, 21º, 100% , 58% 
Talismã, TO, 37º, 25º, 80% , 40% 
Tamboara, PR, 32º, 22º, 98% , 54% 
Taiúva, SP, 30º, 21º, 99% , 66% 
Tamboril do Piauí, PI, 37º, 26º, 54% , 31% 
Tamandaré, PE, 27º, 25º, 86% , 74% 
Tambaú, SP, 28º, 19º, 98% , 68% 
Taipu, RN, 31º, 23º, 90% , 51% 
Taguatinga, TO, 34º, 24º, 65% , 42% 
Taguaí, SP, 29º, 21º, 98% , 63% 
Taipas do Tocantins, TO, 36º, 23º, 79% , 39% 
Taió, SC, 28º, 19º, 95% , 44% 
Taiaçu, SP, 30º, 21º, 99% , 66% 
Taiobeiras, MG, 33º, 20º, 86% , 44% 
Taguatinga, DF, 31º, 20º, 95% , 56% 
Tailândia, PA, 37º, 25º, 87% , 44% 
Tacuru, MS, 31º, 19º, 90% , 41% 
Tacima, PB, 31º, 21º, 96% , 46% 
Taciba, SP, 31º, 23º, 97% , 62% 
Tabocas do Brejo Velho, BA, 35º, 24º, 75% , 39% 
Tacaratu, PE, 34º, 19º, 93% , 31% 
Tabuleiro do Norte, CE, 38º, 24º, 77% , 32% 
Tacaimbó, PE, 30º, 17º, 100% , 43% 
Tabuleiro, MG, 33º, 22º, 87% , 48% 
Taboleiro Grande, RN, 36º, 23º, 74% , 31% 
Tabocão, TO, 37º, 23º, 82% , 36% 
Taboão da Serra, SP, 29º, 18º, 96% , 62% 
Tabatinga, SP, 30º, 22º, 94% , 65% 
Tabatinga, AM, 33º, 25º, 97% , 63% 
Tabira, PE, 34º, 20º, 85% , 26% 
Tabapuã, SP, 31º, 23º, 92% , 60% 
Suzano, SP, 29º, 19º, 96% , 64% 
Tabaí, RS, 24º, 18º, 91% , 65% 
Tabaporã, MT, 36º, 23º, 94% , 45% 
Surubim, PE, 31º, 19º, 99% , 43% 
Sussuapara, PI, 39º, 26º, 66% , 24% 
Sumé, PB, 34º, 19º, 91% , 31% 
Sumidouro, RJ, 30º, 21º, 97% , 62% 
Suzanápolis, SP, 31º, 23º, 96% , 64% 
Sumaré, SP, 31º, 21º, 95% , 52% 
Sul Brasil, SC, 23º, 15º, 98% , 59% 
Sulina, PR, 25º, 18º, 100% , 57% 
Sousa, PB, 38º, 23º, 71% , 20% 
Souto Soares, BA, 32º, 18º, 95% , 42% 
Soure, PA, 33º, 26º, 86% , 55% 
Sucupira, TO, 37º, 26º, 75% , 44% 
Sucupira do Norte, MA, 36º, 24º, 82% , 34% 
Sucupira do Riachão, MA, 37º, 24º, 78% , 32% 
Sud Mennucci, SP, 32º, 24º, 90% , 59% 
Sorriso, MT, 34º, 24º, 96% , 52% 
Sossego, PB, 32º, 19º, 96% , 36% 
Sorocaba, SP, 30º, 21º, 99% , 53% 
Sooretama, ES, 33º, 23º, 91% , 50% 
Sonora, MS, 35º, 26º, 75% , 44% 
Soledade, PB, 33º, 19º, 93% , 34% 
Sombrio, SC, 22º, 18º, 91% , 58% 
Solânea, PB, 31º, 20º, 97% , 48% 
Soledade de Minas, MG, 28º, 19º, 99% , 64% 
Solonópole, CE, 37º, 23º, 80% , 31% 
Soledade, RS, 20º, 12º, 95% , 55% 
Solidão, PE, 34º, 18º, 88% , 26% 
Socorro do Piauí, PI, 38º, 28º, 53% , 28% 
Socorro, SP, 28º, 19º, 96% , 59% 
Sobrália, MG, 33º, 22º, 87% , 51% 
Sobrado, PB, 32º, 22º, 88% , 45% 
Sobradinho, RS, 22º, 15º, 94% , 64% 
Sobral, CE, 36º, 22º, 86% , 31% 
Sobradinho, BA, 37º, 23º, 74% , 29% 
Sítio Novo do Tocantins, TO, 37º, 26º, 75% , 35% 
Sítio Novo, RN, 33º, 22º, 94% , 41% 
Sítio Novo, MA, 36º, 24º, 84% , 41% 
Sítio do Quinto, BA, 35º, 20º, 93% , 35% 
Sítio D'Abadia, GO, 33º, 22º, 78% , 43% 
Sítio do Mato, BA, 37º, 24º, 68% , 36% 
Siriri, SE, 32º, 22º, 94% , 47% 
Sinop, MT, 36º, 25º, 92% , 46% 
Siqueira Campos, PR, 29º, 21º, 100% , 65% 
Sirinhaém, PE, 29º, 24º, 84% , 57% 
Sinimbu, RS, 23º, 16º, 90% , 61% 
Simão Dias, SE, 33º, 20º, 95% , 41% 
Simões, PI, 37º, 24º, 70% , 26% 
Simão Pereira, MG, 33º, 21º, 96% , 50% 
Silvianópolis, MG, 29º, 19º, 100% , 62% 
Simões Filho, BA, 31º, 21º, 94% , 55% 
